asset_id,recorded_at,vibration,temperature,pressure,rms,kurtosis,peak_to_peak
AST-003,2003-10-31 18:56:24,0.591,51.5,5.613,0.0815,3.2128,0.30433
AST-003,2003-10-31 19:06:24,0.579,51.91,5.609,0.08427,3.25623,0.41974
AST-003,2003-10-31 19:16:24,0.523,53.48,5.451,0.08386,2.72066,0.34142
AST-003,2003-10-31 19:26:24,0.495,51.8,5.425,0.08158,3.14248,0.37679
AST-003,2003-10-31 19:36:24,0.505,53.25,5.549,0.07994,3.17554,0.41098
AST-003,2003-10-31 19:46:24,0.499,52.69,5.281,0.07238,2.84678,0.31104
AST-003,2003-10-31 19:56:24,0.53,50.92,5.291,0.08,2.74449,0.43997
AST-003,2003-10-31 20:06:24,0.515,53.54,5.644,0.08276,3.18234,0.42922
AST-003,2003-10-31 20:16:24,0.452,50.2,5.665,0.07669,2.99179,0.27202
AST-003,2003-10-31 20:26:24,0.498,50.88,5.312,0.08082,2.77413,0.36492
AST-003,2003-10-31 20:36:24,0.489,53.54,5.211,0.08673,2.8363,0.45214
AST-003,2003-10-31 20:46:24,0.526,52.03,5.548,0.09112,3.03187,0.36634
AST-003,2003-10-31 20:56:24,0.488,52.21,5.667,0.07789,2.87983,0.35492
AST-003,2003-10-31 21:06:24,0.518,49.88,5.47,0.07702,3.00901,0.353
AST-003,2003-10-31 21:16:24,0.499,51.39,5.695,0.07341,2.81649,0.37847
AST-003,2003-10-31 21:26:24,0.493,50.26,5.491,0.0776,3.31133,0.31664
AST-003,2003-10-31 21:36:24,0.537,51.75,5.562,0.08728,2.98652,0.40478
AST-003,2003-10-31 21:46:24,0.504,49.03,5.292,0.0751,2.80547,0.32252
AST-003,2003-10-31 21:56:24,0.474,49.29,5.461,0.08015,2.98857,0.35024
AST-003,2003-10-31 22:06:24,0.466,51.09,5.719,0.0688,2.96931,0.30085
AST-003,2003-10-31 22:16:24,0.484,50.96,5.432,0.08583,3.31181,0.42804
AST-003,2003-10-31 22:26:24,0.473,51.68,5.271,0.08178,3.03866,0.36317
AST-003,2003-10-31 22:36:24,0.524,49.22,5.432,0.08291,2.66729,0.34509
AST-003,2003-10-31 22:46:24,0.516,52.45,5.534,0.08471,3.15037,0.46171
AST-003,2003-10-31 22:56:24,0.487,49.24,5.631,0.08894,2.83312,0.36792
AST-003,2003-10-31 23:06:24,0.524,51.79,5.406,0.07311,2.78042,0.3091
AST-003,2003-10-31 23:16:24,0.54,47.08,5.707,0.07948,3.12651,0.33258
AST-003,2003-10-31 23:26:24,0.543,48.81,5.736,0.08528,3.04185,0.41018
AST-003,2003-10-31 23:36:24,0.563,50.03,5.39,0.08074,2.81287,0.43834
AST-003,2003-10-31 23:46:24,0.465,50.41,5.665,0.07169,3.14429,0.31423
AST-003,2003-10-31 23:56:24,0.545,48.97,5.377,0.07537,3.14386,0.31815
AST-003,2003-11-01 00:06:24,0.488,50.96,5.7,0.07393,2.9732,0.31854
AST-003,2003-11-01 00:16:24,0.551,50.77,5.731,0.07687,3.06066,0.38893
AST-003,2003-11-01 00:26:24,0.524,49.77,5.095,0.07366,3.14885,0.2641
AST-003,2003-11-01 00:36:24,0.498,48.94,5.483,0.08035,3.02146,0.32059
AST-003,2003-11-01 00:46:24,0.457,48.42,5.553,0.08357,2.75758,0.43338
AST-003,2003-11-01 00:56:24,0.455,46.98,5.627,0.07827,2.64929,0.35764
AST-003,2003-11-01 01:06:24,0.477,50.65,5.515,0.07808,2.88565,0.40867
AST-003,2003-11-01 01:16:24,0.503,50.32,5.571,0.08467,3.24333,0.3002
AST-003,2003-11-01 01:26:24,0.444,49.72,5.549,0.07795,3.15703,0.29234
AST-003,2003-11-01 01:36:24,0.451,49.68,5.532,0.08159,3.10713,0.34508
AST-003,2003-11-01 01:46:24,0.449,48.16,5.536,0.07005,3.20955,0.30381
AST-003,2003-11-01 01:56:24,0.452,47.55,5.672,0.07849,2.9738,0.30976
AST-003,2003-11-01 02:06:24,0.473,46.88,5.7,0.08564,2.92306,0.34035
AST-003,2003-11-01 02:16:24,0.514,47.59,5.371,0.07964,3.00305,0.31178
AST-003,2003-11-01 02:26:24,0.49,48.77,5.701,0.06185,2.86251,0.23177
AST-003,2003-11-01 02:36:24,0.456,48.66,5.435,0.079,3.08745,0.30565
AST-003,2003-11-01 02:46:24,0.386,47.52,5.593,0.07795,3.11135,0.27588
AST-003,2003-11-01 02:56:24,0.433,49.38,5.481,0.08702,3.09652,0.40017
AST-003,2003-11-01 03:06:24,0.539,49.99,5.703,0.08619,3.04896,0.37975
AST-003,2003-11-01 03:16:24,0.566,46.81,5.484,0.07342,3.14064,0.34534
AST-003,2003-11-01 03:26:24,0.467,46.76,5.698,0.07561,3.08207,0.33943
AST-003,2003-11-01 03:36:24,0.554,49.83,5.399,0.08104,3.18984,0.38426
AST-003,2003-11-01 03:46:24,0.514,48.35,5.609,0.07769,3.16469,0.39289
AST-003,2003-11-01 03:56:24,0.488,47.4,5.46,0.07522,3.02905,0.35925
AST-003,2003-11-01 04:06:24,0.542,45.94,5.396,0.08061,2.76171,0.28909
AST-003,2003-11-01 04:16:24,0.516,48.5,5.532,0.0877,3.21372,0.35092
AST-003,2003-11-01 04:26:24,0.492,48.14,5.687,0.08204,2.78333,0.39821
AST-003,2003-11-01 04:36:24,0.455,47.56,5.199,0.07365,2.7717,0.30248
AST-003,2003-11-01 04:46:24,0.439,49.72,5.538,0.07755,3.16311,0.40442
AST-003,2003-11-01 04:56:24,0.509,45.52,5.539,0.07754,2.7922,0.39
AST-003,2003-11-01 05:06:24,0.438,48.97,5.569,0.07934,3.05246,0.41657
AST-003,2003-11-01 05:16:24,0.491,49.61,5.696,0.0803,2.86535,0.37075
AST-003,2003-11-01 05:26:24,0.518,47.58,5.49,0.06925,2.75784,0.35099
AST-003,2003-11-01 05:36:24,0.457,48.65,5.648,0.08548,3.02244,0.34827
AST-003,2003-11-01 05:46:24,0.461,48.07,5.703,0.07418,3.14538,0.36384
AST-003,2003-11-01 05:56:24,0.463,46.58,5.424,0.07993,2.96387,0.30296
AST-003,2003-11-01 06:06:24,0.467,48.16,5.6,0.08505,2.71654,0.31844
AST-003,2003-11-01 06:16:24,0.446,47.66,5.421,0.07129,3.04259,0.30335
AST-003,2003-11-01 06:26:24,0.553,49.08,5.741,0.07927,3.21598,0.30527
AST-003,2003-11-01 06:36:24,0.485,48.62,5.418,0.07819,3.12532,0.40828
AST-003,2003-11-01 06:46:24,0.475,45.76,5.384,0.07796,2.88546,0.3064
AST-003,2003-11-01 06:56:24,0.549,47.1,5.684,0.08108,2.92624,0.42502
AST-003,2003-11-01 07:06:24,0.443,48.78,5.366,0.07881,2.96113,0.32676
AST-003,2003-11-01 07:16:24,0.492,48.13,5.703,0.07554,3.02991,0.31596
AST-003,2003-11-01 07:26:24,0.483,47.7,5.541,0.08222,2.72188,0.34275
AST-003,2003-11-01 07:36:24,0.462,49.56,5.756,0.07603,2.93988,0.40409
AST-003,2003-11-01 07:46:24,0.484,48.09,5.447,0.07161,3.01166,0.36204
AST-003,2003-11-01 07:56:24,0.513,47.15,5.558,0.07578,2.81758,0.37754
AST-003,2003-11-01 08:06:24,0.442,49.15,5.499,0.08483,2.89459,0.36713
AST-003,2003-11-01 08:16:24,0.49,48.66,5.404,0.08219,2.88348,0.42751
AST-003,2003-11-01 08:26:24,0.49,49.96,5.227,0.08329,3.09621,0.35567
AST-003,2003-11-01 08:36:24,0.487,49.1,5.557,0.08343,3.049,0.31632
AST-003,2003-11-01 08:46:24,0.48,50.11,5.277,0.07014,2.91883,0.32531
AST-003,2003-11-01 08:56:24,0.487,47.11,5.594,0.08339,3.31377,0.37902
AST-003,2003-11-01 09:06:24,0.478,50.07,5.401,0.07774,3.1333,0.40164
AST-003,2003-11-01 09:16:24,0.449,48.54,5.53,0.08055,3.27849,0.42436
AST-003,2003-11-01 09:26:24,0.492,46.24,5.618,0.08025,2.97424,0.40775
AST-003,2003-11-01 09:36:24,0.55,46.34,5.571,0.07367,3.30281,0.3181
AST-003,2003-11-01 09:46:24,0.445,49.16,5.785,0.0749,2.84209,0.30168
AST-003,2003-11-01 09:56:24,0.549,50.12,5.611,0.07645,2.91195,0.28695
AST-003,2003-11-01 10:06:24,0.527,48.53,5.236,0.07945,3.15747,0.36621
AST-003,2003-11-01 10:16:24,0.51,50.24,5.324,0.07527,3.0557,0.34939
AST-003,2003-11-01 10:26:24,0.397,48.5,5.496,0.0755,2.95467,0.31071
AST-003,2003-11-01 10:36:24,0.501,48.41,5.232,0.08432,3.23625,0.46152
AST-003,2003-11-01 10:46:24,0.541,49.03,5.388,0.0814,2.86614,0.28931
AST-003,2003-11-01 10:56:24,0.47,49.33,5.418,0.07431,3.01965,0.36331
AST-003,2003-11-01 11:06:24,0.521,48.84,5.758,0.07972,2.83371,0.32139
AST-003,2003-11-01 11:16:24,0.499,50.14,5.313,0.07639,2.87667,0.26882
AST-003,2003-11-01 11:26:24,0.503,48.81,5.416,0.08279,2.5916,0.37154
AST-003,2003-11-01 11:36:24,0.563,47.85,5.418,0.08118,2.68048,0.40361
AST-003,2003-11-01 11:46:24,0.49,48.46,5.425,0.08525,3.14201,0.39793
AST-003,2003-11-01 11:56:24,0.536,48.93,5.434,0.08088,3.14147,0.35361
AST-003,2003-11-01 12:06:24,0.523,49.11,5.296,0.07904,3.13992,0.41246
AST-003,2003-11-01 12:16:24,0.481,49.03,5.274,0.08321,2.99151,0.39092
AST-003,2003-11-01 12:26:24,0.526,51.7,5.427,0.0775,3.18564,0.37419
AST-003,2003-11-01 12:36:24,0.553,47.93,5.59,0.08499,3.01529,0.32771
AST-003,2003-11-01 12:46:24,0.504,49.71,5.448,0.0744,3.25243,0.3389
AST-003,2003-11-01 12:56:24,0.47,50.57,5.746,0.0765,2.91238,0.32858
AST-003,2003-11-01 13:06:24,0.564,49.38,5.351,0.07906,3.18639,0.41862
AST-003,2003-11-01 13:16:24,0.508,49.61,5.612,0.06768,3.05232,0.34195
AST-003,2003-11-01 13:26:24,0.481,50.42,5.556,0.07434,2.92863,0.39828
AST-003,2003-11-01 13:36:24,0.552,52.53,5.62,0.07697,3.39301,0.35125
AST-003,2003-11-01 13:46:24,0.434,51.05,5.569,0.08632,2.75176,0.45566
AST-003,2003-11-01 13:56:24,0.494,48.26,5.409,0.07771,2.75879,0.41299
AST-003,2003-11-01 14:06:24,0.421,50.47,5.688,0.08772,3.05679,0.30998
AST-003,2003-11-01 14:16:24,0.543,49.46,5.331,0.08098,3.26423,0.41041
AST-003,2003-11-01 14:26:24,0.521,51.86,5.434,0.08019,2.93903,0.30716
AST-003,2003-11-01 14:36:24,0.484,50.94,5.497,0.07852,3.32423,0.38218
AST-003,2003-11-01 14:46:24,0.505,51.74,5.482,0.08355,2.95313,0.38086
AST-003,2003-11-01 14:56:24,0.479,52.23,5.388,0.08385,3.04924,0.45915
AST-003,2003-11-01 15:06:24,0.551,52.34,5.627,0.08107,3.10829,0.34055
AST-003,2003-11-01 15:16:24,0.541,52.09,5.242,0.07688,3.18134,0.27794
AST-003,2003-11-01 15:26:24,0.51,52.54,5.525,0.09592,3.13792,0.35853
AST-003,2003-11-01 15:36:24,0.539,52.27,5.723,0.07955,3.0844,0.36545
AST-003,2003-11-01 15:46:24,0.593,49.13,5.508,0.07979,2.98798,0.31778
AST-003,2003-11-01 15:56:24,0.494,50.39,5.498,0.081,2.90104,0.31861
AST-003,2003-11-01 16:06:24,0.528,51.73,5.628,0.0821,2.78852,0.42325
AST-003,2003-11-01 16:16:24,0.569,52.44,5.637,0.0828,2.79823,0.38355
AST-003,2003-11-01 16:26:24,0.508,51.43,5.661,0.08887,3.05144,0.34695
AST-003,2003-11-01 16:36:24,0.496,53.48,5.404,0.08309,3.01865,0.34209
AST-003,2003-11-01 16:46:24,0.468,51.64,5.784,0.07709,2.95142,0.37461
AST-003,2003-11-01 16:56:24,0.527,52.7,5.648,0.08343,3.13426,0.348
AST-003,2003-11-01 17:06:24,0.528,53.38,5.279,0.08091,3.17234,0.29992
AST-003,2003-11-01 17:16:24,0.512,51.04,5.57,0.07358,2.83093,0.36739
AST-003,2003-11-01 17:26:24,0.571,52.31,5.731,0.09217,2.7862,0.32452
AST-003,2003-11-01 17:36:24,0.53,52.5,5.242,0.0864,3.30284,0.40487
AST-003,2003-11-01 17:46:24,0.526,53.19,5.55,0.08274,3.19111,0.41615
AST-003,2003-11-01 17:56:24,0.518,51.79,5.344,0.08015,3.11817,0.29201
AST-003,2003-11-01 18:06:24,0.509,51.62,5.527,0.08115,2.997,0.3815
AST-003,2003-11-01 18:16:24,0.536,51.7,5.675,0.07934,3.03119,0.32505
AST-003,2003-11-01 18:26:24,0.482,51.16,5.299,0.07976,2.8806,0.33431
AST-003,2003-11-01 18:36:24,0.509,51.18,5.665,0.08104,3.07922,0.28971
AST-003,2003-11-01 18:46:24,0.502,50.38,5.315,0.07405,3.04636,0.34903
AST-003,2003-11-01 18:56:24,0.569,51.91,5.674,0.08386,2.97003,0.41491
AST-003,2003-11-01 19:06:24,0.513,50.18,5.426,0.08325,2.89689,0.32754
AST-003,2003-11-01 19:16:24,0.479,50.92,5.501,0.08189,3.02601,0.32052
AST-003,2003-11-01 19:26:24,0.474,50.22,5.391,0.08926,3.13204,0.35147
AST-003,2003-11-01 19:36:24,0.443,51.26,5.484,0.08697,2.73692,0.35656
AST-003,2003-11-01 19:46:24,0.51,51.78,5.228,0.07822,2.82382,0.41593
AST-003,2003-11-01 19:56:24,0.525,52.74,5.304,0.08072,2.75864,0.2943
AST-003,2003-11-01 20:06:24,0.499,50.59,5.361,0.07762,2.71991,0.38034
AST-003,2003-11-01 20:16:24,0.509,52.34,5.435,0.07641,3.11026,0.33099
AST-003,2003-11-01 20:26:24,0.504,52.66,5.516,0.085,3.15032,0.43355
AST-003,2003-11-01 20:36:24,0.544,52.62,5.558,0.07431,3.17957,0.2875
AST-003,2003-11-01 20:46:24,0.559,53.06,5.617,0.09066,3.4171,0.39136
AST-003,2003-11-01 20:56:24,0.492,51.47,5.185,0.07847,2.83383,0.41847
AST-003,2003-11-01 21:06:24,0.557,50.73,5.521,0.08284,3.07136,0.45123
AST-003,2003-11-01 21:16:24,0.517,52.23,5.496,0.08095,2.97457,0.29515
AST-003,2003-11-01 21:26:24,0.476,50.0,5.435,0.08472,2.82529,0.41372
AST-003,2003-11-01 21:36:24,0.484,50.02,5.399,0.08593,3.25597,0.43547
AST-003,2003-11-01 21:46:24,0.494,50.48,5.663,0.07777,3.077,0.36006
AST-003,2003-11-01 21:56:24,0.521,49.32,5.537,0.08472,2.85021,0.35885
AST-003,2003-11-01 22:06:24,0.476,50.92,5.436,0.08505,2.97857,0.37851
AST-003,2003-11-01 22:16:24,0.488,50.57,5.4,0.08124,2.79402,0.32826
AST-003,2003-11-01 22:26:24,0.458,49.96,5.458,0.0895,2.90336,0.48151
AST-003,2003-11-01 22:36:24,0.532,50.56,5.694,0.09214,3.13416,0.35045
AST-003,2003-11-01 22:46:24,0.571,52.28,5.752,0.07935,3.34942,0.40373
AST-003,2003-11-01 22:56:24,0.525,50.51,5.501,0.08277,3.05106,0.40837
AST-003,2003-11-01 23:06:24,0.479,47.93,5.396,0.08835,3.08033,0.32932
AST-003,2003-11-01 23:16:24,0.516,50.13,5.413,0.07869,2.80624,0.3341
AST-003,2003-11-01 23:26:24,0.472,50.0,5.305,0.07653,3.09119,0.33951
AST-003,2003-11-01 23:36:24,0.454,52.25,5.741,0.08355,2.98447,0.45086
AST-003,2003-11-01 23:46:24,0.549,50.24,5.574,0.07604,2.88229,0.27055
AST-003,2003-11-01 23:56:24,0.441,51.26,5.353,0.08351,2.76867,0.31352
AST-003,2003-11-02 00:06:24,0.539,48.84,5.309,0.07821,3.04038,0.34618
AST-003,2003-11-02 00:16:24,0.576,49.35,5.376,0.07775,3.08575,0.29761
AST-003,2003-11-02 00:26:24,0.507,51.38,5.467,0.07461,2.8339,0.40131
AST-003,2003-11-02 00:36:24,0.532,48.9,5.423,0.08087,3.21319,0.35492
AST-003,2003-11-02 00:46:24,0.45,47.37,5.609,0.07321,2.92621,0.38983
AST-003,2003-11-02 00:56:24,0.472,49.49,5.605,0.08482,3.01042,0.39897
AST-003,2003-11-02 01:06:24,0.506,48.91,5.405,0.08734,2.88001,0.45747
AST-003,2003-11-02 01:16:24,0.476,48.01,5.575,0.08102,2.97456,0.39548
AST-003,2003-11-02 01:26:24,0.512,49.68,5.479,0.07336,3.0301,0.36518
AST-003,2003-11-02 01:36:24,0.541,50.58,5.693,0.07951,2.91593,0.30854
AST-003,2003-11-02 01:46:24,0.516,47.89,5.654,0.08745,3.04151,0.32554
AST-003,2003-11-02 01:56:24,0.451,49.62,5.511,0.08266,3.10962,0.30499
AST-003,2003-11-02 02:06:24,0.414,49.48,5.325,0.0752,2.87269,0.36765
AST-003,2003-11-02 02:16:24,0.469,46.69,5.459,0.077,3.04025,0.36445
AST-003,2003-11-02 02:26:24,0.477,46.03,5.629,0.07944,3.26667,0.28035
AST-003,2003-11-02 02:36:24,0.496,48.44,5.679,0.08502,3.29739,0.32193
AST-003,2003-11-02 02:46:24,0.515,48.06,5.567,0.07096,2.95319,0.35868
AST-003,2003-11-02 02:56:24,0.469,47.39,5.427,0.08009,3.12407,0.36988
AST-003,2003-11-02 03:06:24,0.496,51.03,5.576,0.07789,2.94295,0.36346
AST-003,2003-11-02 03:16:24,0.554,48.81,5.753,0.07267,3.02481,0.35679
AST-003,2003-11-02 03:26:24,0.461,47.54,5.608,0.09419,2.95117,0.49063
AST-003,2003-11-02 03:36:24,0.544,49.7,5.453,0.08398,3.06431,0.38322
AST-003,2003-11-02 03:46:24,0.44,45.56,5.555,0.07762,2.75456,0.27257
AST-003,2003-11-02 03:56:24,0.398,48.91,5.524,0.08176,2.81167,0.40134
AST-003,2003-11-02 04:06:24,0.5,45.0,5.632,0.07263,2.75957,0.33382
AST-003,2003-11-02 04:16:24,0.446,49.58,5.442,0.08202,3.17682,0.2905
AST-003,2003-11-02 04:26:24,0.503,48.64,5.41,0.06971,3.15746,0.25712
AST-003,2003-11-02 04:36:24,0.541,45.0,5.517,0.08107,2.9304,0.40913
AST-003,2003-11-02 04:46:24,0.478,46.89,5.249,0.07525,2.94689,0.36141
AST-003,2003-11-02 04:56:24,0.494,47.6,5.453,0.07127,2.70643,0.25396
AST-003,2003-11-02 05:06:24,0.45,48.24,5.598,0.07901,2.97991,0.32863
AST-003,2003-11-02 05:16:24,0.438,47.31,5.362,0.07612,2.93969,0.28871
AST-003,2003-11-02 05:26:24,0.48,49.3,5.923,0.0785,3.09151,0.39582
AST-003,2003-11-02 05:36:24,0.523,46.61,5.497,0.08045,3.39558,0.40368
AST-003,2003-11-02 05:46:24,0.437,46.65,5.719,0.07432,3.14474,0.3479
AST-003,2003-11-02 05:56:24,0.509,47.43,5.518,0.0738,2.87374,0.33662
AST-003,2003-11-02 06:06:24,0.559,49.84,5.222,0.06865,2.86176,0.36183
AST-003,2003-11-02 06:16:24,0.529,45.96,5.201,0.08005,3.10647,0.41395
AST-003,2003-11-02 06:26:24,0.445,48.83,5.606,0.07259,2.89964,0.32822
AST-003,2003-11-02 06:36:24,0.44,47.29,5.531,0.07889,3.04097,0.37622
AST-003,2003-11-02 06:46:24,0.406,48.77,5.33,0.07501,3.10465,0.40925
AST-003,2003-11-02 06:56:24,0.548,48.77,5.301,0.08325,3.40178,0.41777
AST-003,2003-11-02 07:06:24,0.406,47.11,5.345,0.07523,3.2279,0.33462
AST-003,2003-11-02 07:16:24,0.477,47.19,5.56,0.07616,3.01884,0.27855
AST-003,2003-11-02 07:26:24,0.592,49.02,5.175,0.08174,2.86189,0.36572
AST-003,2003-11-02 07:36:24,0.503,49.19,5.462,0.08419,2.94756,0.45742
AST-003,2003-11-02 07:46:24,0.456,48.97,5.541,0.0792,2.73669,0.29985
AST-003,2003-11-02 07:56:24,0.469,48.93,5.738,0.07912,3.30076,0.38113
AST-003,2003-11-02 08:06:24,0.51,48.93,5.654,0.07836,3.08675,0.37787
AST-003,2003-11-02 08:16:24,0.454,48.63,5.264,0.07705,3.04181,0.35847
AST-003,2003-11-02 08:26:24,0.472,47.71,5.559,0.07905,3.18928,0.32443
AST-003,2003-11-02 08:36:24,0.481,48.88,5.558,0.08156,3.42028,0.3569
AST-003,2003-11-02 08:46:24,0.441,47.99,5.632,0.07689,3.22543,0.30979
AST-003,2003-11-02 08:56:24,0.517,48.27,5.459,0.07646,3.00754,0.38468
AST-003,2003-11-02 09:06:24,0.476,49.73,5.479,0.07187,2.92568,0.37462
AST-003,2003-11-02 09:16:24,0.499,48.04,5.487,0.06988,2.92872,0.35518
AST-003,2003-11-02 09:26:24,0.506,49.65,5.537,0.07507,2.85097,0.2712
AST-003,2003-11-02 09:36:24,0.489,50.37,5.646,0.0763,2.85862,0.3394
AST-003,2003-11-02 09:46:24,0.48,49.91,5.462,0.06846,2.88868,0.26071
AST-003,2003-11-02 09:56:24,0.534,51.23,5.708,0.07527,3.1875,0.29457
AST-003,2003-11-02 10:06:24,0.404,48.27,5.497,0.07544,2.85782,0.26936
AST-003,2003-11-02 10:16:24,0.401,48.24,5.467,0.06855,2.88241,0.26549
AST-003,2003-11-02 10:26:24,0.572,47.75,5.498,0.07699,2.78585,0.29015
AST-003,2003-11-02 10:36:24,0.489,50.84,5.398,0.07675,2.73558,0.35201
AST-003,2003-11-02 10:46:24,0.466,46.95,5.54,0.07088,2.79153,0.33594
AST-003,2003-11-02 10:56:24,0.474,49.55,5.199,0.0755,2.95054,0.35528
AST-003,2003-11-02 11:06:24,0.5,47.46,5.433,0.08649,2.91089,0.37661
AST-003,2003-11-02 11:16:24,0.415,50.03,5.645,0.07969,3.1187,0.38312
AST-003,2003-11-02 11:26:24,0.571,47.31,5.544,0.07427,2.99582,0.36843
AST-003,2003-11-02 11:36:24,0.437,48.4,5.492,0.07438,3.0844,0.28797
AST-003,2003-11-02 11:46:24,0.551,51.22,5.385,0.08273,3.06389,0.29797
AST-003,2003-11-02 11:56:24,0.512,49.29,5.586,0.07031,2.98103,0.28655
AST-003,2003-11-02 12:06:24,0.472,48.49,5.682,0.08375,3.14101,0.36774
AST-003,2003-11-02 12:16:24,0.461,49.48,5.404,0.08555,3.05679,0.45226
AST-003,2003-11-02 12:26:24,0.524,48.92,5.351,0.07469,2.77002,0.29331
AST-003,2003-11-02 12:36:24,0.472,48.71,5.46,0.08126,3.07395,0.3247
AST-003,2003-11-02 12:46:24,0.504,49.37,5.67,0.07848,3.09463,0.4141
AST-003,2003-11-02 12:56:24,0.532,50.44,5.275,0.08181,2.99174,0.34046
AST-003,2003-11-02 13:06:24,0.427,50.27,5.729,0.07476,3.00408,0.27534
AST-003,2003-11-02 13:16:24,0.518,50.74,5.416,0.08316,3.10538,0.39753
AST-003,2003-11-02 13:26:24,0.501,49.87,5.559,0.08322,3.11794,0.345
AST-003,2003-11-02 13:36:24,0.46,51.17,5.611,0.08622,2.97362,0.42106
AST-003,2003-11-02 13:46:24,0.532,50.15,5.672,0.07858,2.84779,0.33296
AST-003,2003-11-02 13:56:24,0.519,50.78,5.265,0.08068,2.82235,0.39334
AST-003,2003-11-02 14:06:24,0.524,50.43,5.689,0.08798,3.04296,0.31348
AST-003,2003-11-02 14:16:24,0.462,52.6,5.659,0.08031,3.04107,0.41427
AST-003,2003-11-02 14:26:24,0.519,50.87,5.527,0.06393,2.86949,0.34087
AST-003,2003-11-02 14:36:24,0.51,50.25,5.42,0.07902,2.88541,0.28095
AST-003,2003-11-02 14:46:24,0.519,50.72,5.259,0.07733,2.82283,0.30629
AST-003,2003-11-02 14:56:24,0.515,52.17,5.514,0.08069,3.26271,0.31246
AST-003,2003-11-02 15:06:24,0.582,50.51,5.609,0.08489,3.12237,0.29984
AST-003,2003-11-02 15:16:24,0.55,50.59,5.624,0.07544,3.10619,0.33684
AST-003,2003-11-02 15:26:24,0.528,51.77,5.537,0.07934,2.78888,0.37901
AST-003,2003-11-02 15:36:24,0.498,50.69,5.504,0.08072,2.98808,0.28942
AST-003,2003-11-02 15:46:24,0.609,52.02,5.496,0.07378,3.08669,0.39981
AST-003,2003-11-02 15:56:24,0.551,52.78,5.428,0.08517,3.21064,0.39415
AST-003,2003-11-02 16:06:24,0.46,50.62,5.574,0.07994,3.10223,0.39074
AST-003,2003-11-02 16:16:24,0.49,50.38,5.481,0.08859,2.81107,0.35522
AST-003,2003-11-02 16:26:24,0.563,50.95,5.442,0.07758,3.05004,0.38501
AST-003,2003-11-02 16:36:24,0.506,52.7,5.596,0.07924,2.90492,0.43361
AST-003,2003-11-02 16:46:24,0.518,52.02,5.541,0.07556,3.05171,0.32413
AST-003,2003-11-02 16:56:24,0.503,49.68,5.181,0.08564,2.9285,0.37751
AST-003,2003-11-02 17:06:24,0.542,52.83,5.401,0.0707,2.70494,0.3485
AST-003,2003-11-02 17:16:24,0.564,51.95,5.546,0.08258,3.01139,0.32699
AST-003,2003-11-02 17:26:24,0.488,50.15,5.62,0.08012,2.866,0.29214
AST-003,2003-11-02 17:36:24,0.488,52.31,5.329,0.07908,2.87505,0.36952
AST-003,2003-11-02 17:46:24,0.464,52.84,5.613,0.07805,3.15945,0.3816
AST-003,2003-11-02 17:56:24,0.491,52.67,5.66,0.10298,3.20318,0.37353
AST-003,2003-11-02 18:06:24,0.55,49.85,5.415,0.08895,2.77681,0.37422
AST-003,2003-11-02 18:16:24,0.591,53.93,5.405,0.09525,2.9203,0.40243
AST-003,2003-11-02 18:26:24,0.57,50.84,5.55,0.08421,3.13624,0.36663
AST-003,2003-11-02 18:36:24,0.531,55.51,5.527,0.08107,3.00774,0.40636
AST-003,2003-11-02 18:46:24,0.532,51.19,5.688,0.08199,3.34565,0.44933
AST-003,2003-11-02 18:56:24,0.53,51.44,5.336,0.07654,2.98441,0.30372
AST-003,2003-11-02 19:06:24,0.475,51.61,5.528,0.08026,2.87214,0.40009
AST-003,2003-11-02 19:16:24,0.544,50.92,5.24,0.08415,2.82583,0.44711
AST-003,2003-11-02 19:26:24,0.433,51.18,5.677,0.08925,2.87008,0.40711
AST-003,2003-11-02 19:36:24,0.492,51.83,5.475,0.08932,2.91476,0.33616
AST-003,2003-11-02 19:46:24,0.564,53.05,5.619,0.08048,2.99244,0.37474
AST-003,2003-11-02 19:56:24,0.51,54.04,5.454,0.07527,2.97821,0.32679
AST-003,2003-11-02 20:06:24,0.526,52.32,5.403,0.08265,2.92911,0.40171
AST-003,2003-11-02 20:16:24,0.536,51.78,5.333,0.07842,2.9651,0.36855
AST-003,2003-11-02 20:26:24,0.521,52.56,5.494,0.08413,2.90887,0.35492
AST-003,2003-11-02 20:36:24,0.544,53.18,5.437,0.07615,3.0566,0.34085
AST-003,2003-11-02 20:46:24,0.564,50.24,5.455,0.07667,3.10039,0.36761
AST-003,2003-11-02 20:56:24,0.495,51.55,5.695,0.0865,3.04735,0.47526
AST-003,2003-11-02 21:06:24,0.445,52.4,5.357,0.08084,3.06653,0.33328
AST-003,2003-11-02 21:16:24,0.492,49.45,5.156,0.08021,3.08552,0.30876
AST-003,2003-11-02 21:26:24,0.538,53.4,5.603,0.07973,2.96801,0.39151
AST-003,2003-11-02 21:36:24,0.524,51.54,5.546,0.08418,2.92142,0.39441
AST-003,2003-11-02 21:46:24,0.527,51.72,5.463,0.07942,2.66298,0.32606
AST-003,2003-11-02 21:56:24,0.47,51.53,5.44,0.08029,3.15203,0.36521
AST-003,2003-11-02 22:06:24,0.505,50.58,5.655,0.07594,2.96134,0.35978
AST-003,2003-11-02 22:16:24,0.529,51.45,5.71,0.07915,3.19855,0.32067
AST-003,2003-11-02 22:26:24,0.432,51.03,5.422,0.0826,3.05032,0.40525
